name,nationality,date,style,new_filename,title
Rene Magritte,Belgian,1952,Surrealism,14318.jpg,The magician (Self-portrait with four arms)
Rene Magritte,Belgian,1964,Surrealism,46959.jpg,Chorus of the sphinx
Rene Magritte,Belgian,1964,Surrealism,15389.jpg,Gioconda
Rene Magritte,Belgian,1953,Surrealism,94115.jpg,The happy hand
Rene Magritte,Belgian,1935,Surrealism,90229.jpg,"Poster for cigarettes ""Belga"""
Rene Magritte,Belgian,1960,Surrealism,34519.jpg,The heartstrings
Rene Magritte,Belgian,1964,Surrealism,88819.jpg,The natural graces
Rene Magritte,Belgian,1948,Surrealism,49895.jpg,The maimed
Rene Magritte,Belgian,1928,Surrealism,78437.jpg,Swift Hope
Rene Magritte,Belgian,1928,Surrealism,100022.jpg,The voice of space
Rene Magritte,Belgian,1947,Surrealism,16931.jpg,Poster of International festival of cinema and fine arts in Brussels (1947)
Rene Magritte,Belgian,1955,Surrealism,51631.jpg,Memory of a Voyage
Rene Magritte,Belgian,1935,Surrealism,8609.jpg,Eternity
Rene Magritte,Belgian,1958,Surrealism,1708.jpg,The golden legend
Rene Magritte,Belgian,0,Surrealism,44725.jpg,Collage
Rene Magritte,Belgian,1949,Surrealism,27032.jpg,The forbidden world
Rene Magritte,Belgian,1943,Surrealism,72766.jpg,The Return of the Flame
Rene Magritte,Belgian,1929,Surrealism,9814.jpg,The living mirror
Rene Magritte,Belgian,1937,Surrealism,53647.jpg,The Pleasure Principle (Portrait of Edward James)
Rene Magritte,Belgian,1925,Surrealism,56156.jpg,The window
Rene Magritte,Belgian,1929,Surrealism,44752.jpg,Courtesan's palace
Rene Magritte,Belgian,1950,Surrealism,59286.jpg,The ignorant fairy
Rene Magritte,Belgian,1954,Surrealism,85228.jpg,The evening gown
Rene Magritte,Belgian,1928,Surrealism,8450.jpg,The symmetrical trick
Rene Magritte,Belgian,1954,Surrealism,2694.jpg,The schoolmaster
Rene Magritte,Belgian,1930,Surrealism,71774.jpg,The Eternal Evidence
Rene Magritte,Belgian,1928,Surrealism,12992.jpg,The lining of sleep
Rene Magritte,Belgian,1928,Surrealism,27152.jpg,The titanic days
Rene Magritte,Belgian,1926,Surrealism,78954.jpg,Untitled collage
Rene Magritte,Belgian,1948,Surrealism,44509.jpg,Prince charming
Rene Magritte,Belgian,1937,Surrealism,46688.jpg,Black Flag
Rene Magritte,Belgian,1941,Surrealism,23063.jpg,The break in the clouds (The calm) 
Rene Magritte,Belgian,1948,Surrealism,14464.jpg,Pom'po pom'po pon po pon pon
Rene Magritte,Belgian,1929,Surrealism,33225.jpg,The giantess
Rene Magritte,Belgian,1919,Cubism,97024.jpg,Nude
Rene Magritte,Belgian,1947,Surrealism,37271.jpg,The pictorial content
Rene Magritte,Belgian,1935,Surrealism,78107.jpg,The amorous perpective
Rene Magritte,Belgian,1934,Surrealism,58934.jpg,Rape
Rene Magritte,Belgian,1965,Surrealism,54447.jpg,The idol
Rene Magritte,Belgian,1946,Surrealism,36947.jpg,The cut-glass bath
Rene Magritte,Belgian,1947,Surrealism,75399.jpg,The liberator
Rene Magritte,Belgian,1936,Surrealism,20536.jpg,Clairvoyance (Self Portrait)
Rene Magritte,Belgian,1959,Surrealism,8001.jpg,The voice of blood
Rene Magritte,Belgian,1931,Surrealism,19732.jpg,The fair captive
Rene Magritte,Belgian,1938,Surrealism,55079.jpg,The beyond
Rene Magritte,Belgian,1966,Surrealism,23985.jpg,The endearing truth
Rene Magritte,Belgian,1928,Surrealism,18491.jpg,The invention of life
Rene Magritte,Belgian,1940,Surrealism,44016.jpg,Homesickness
Rene Magritte,Belgian,1921,Cubism,32596.jpg,Portrait of Pierre Broodcoorens
Rene Magritte,Belgian,1958,Surrealism,43553.jpg,Hegel's Holiday
Rene Magritte,Belgian,1942,Surrealism,97972.jpg,Companions of Fear
Rene Magritte,Belgian,1928,Surrealism,8405.jpg,The hunters at the edge of night
Rene Magritte,Belgian,1927,Surrealism,97277.jpg,The pipe
Rene Magritte,Belgian,1960,Surrealism,71835.jpg,The presence of spirit
Rene Magritte,Belgian,1959,Surrealism,60291.jpg,The month of the grape harvest
Rene Magritte,Belgian,1950,Surrealism,78721.jpg,The art of conversation
Rene Magritte,Belgian,1962,Surrealism,373.jpg,The Nightingale
Rene Magritte,Belgian,1946,Surrealism,39322.jpg,Flowers of Evil
Rene Magritte,Belgian,1928,Surrealism,61352.jpg,The submissive reader
Rene Magritte,Belgian,1948,Surrealism,91856.jpg,The lost jockey
Rene Magritte,Belgian,1967,Surrealism,54259.jpg,The Empire of Lights (unfinished)
Rene Magritte,Belgian,1928,Surrealism,28121.jpg,The Acrobat's Exercises
Rene Magritte,Belgian,1926,Art Deco,13278.jpg,Primevera
Rene Magritte,Belgian,1929,Surrealism,49617.jpg,Threatening Weather
Rene Magritte,Belgian,1927,Surrealism,90647.jpg,The finery of the storm 
Rene Magritte,Belgian,1948,Surrealism,80952.jpg,God's Salon
Rene Magritte,Belgian,1925,Surrealism,101434.jpg,Untitled
Rene Magritte,Belgian,1947,Surrealism,9404.jpg,Cicero
Rene Magritte,Belgian,1929,Surrealism,27037.jpg,The tree of knowledge
Rene Magritte,Belgian,1926,Surrealism,42896.jpg,Untitled
Rene Magritte,Belgian,1928,Surrealism,18842.jpg,The obsession
Rene Magritte,Belgian,1931,Surrealism,23167.jpg,Copper handcuffs 
Rene Magritte,Belgian,1936,Surrealism,77283.jpg,Meditation
Rene Magritte,Belgian,1938,Surrealism,63785.jpg,The domain of Arnheim
Rene Magritte,Belgian,1928,Surrealism,15279.jpg,Man reading a newspaper
Rene Magritte,Belgian,1926,Surrealism,54174.jpg,The lost jockey
Rene Magritte,Belgian,1930,Surrealism,56384.jpg,"Pink Belles, Tattered Skies"
Rene Magritte,Belgian,1949,Surrealism,12638.jpg,The domain of Arnheim
Rene Magritte,Belgian,1950,Surrealism,79771.jpg,The survivor
Rene Magritte,Belgian,1941,Surrealism,85201.jpg,Deep waters
Rene Magritte,Belgian,1962,Surrealism,77698.jpg,The spirit of adventure
Rene Magritte,Belgian,1927,Surrealism,61609.jpg,A panic in the Middle Ages
Rene Magritte,Belgian,1927,Surrealism,94310.jpg,The interpretation of dreams
Rene Magritte,Belgian,1967,Surrealism,93647.jpg,The age of enlightenment
Rene Magritte,Belgian,1923,Cubism,74543.jpg,Donna 
Rene Magritte,Belgian,1951,Surrealism,49509.jpg,Song of violet 
Salvador Dali,Spanish,1965,Abstract Expressionism,15122.jpg,Homage to Meirronier
Salvador Dali,Spanish,1979,Neoclassicism,58737.jpg,A Soft Watch Put in the Appropriate Place to Cause a Young Ephebe to Die and Be Resuscitated by Excess of Satisfaction (unfinished)
Salvador Dali,Spanish,1979,Surrealism,48458.jpg,"Dawn, Noon, Sunset and Dusk"
Salvador Dali,Spanish,1945,Surrealism,39868.jpg,Autumn Sonata
Salvador Dali,Spanish,1944,Surrealism,5059.jpg,Study for Sentimental Colloquy
Salvador Dali,Spanish,1944,Surrealism,68185.jpg,Tristan and Isolde
Salvador Dali,Spanish,1933,Surrealism,1974.jpg,The Enigma of William Tell
Salvador Dali,Spanish,1941,Surrealism,11030.jpg,Design for Set Curtain for Labyrinth I
Salvador Dali,Spanish,1929,Surrealism,6892.jpg,Accommodations of Desire
Salvador Dali,Spanish,1942,Surrealism,40791.jpg,Decor for 'Romeo et Juliet'
Salvador Dali,Spanish,1937,Surrealism,41080.jpg,Invention of the Monsters
Salvador Dali,Spanish,1937,Surrealism,26340.jpg,Queen Salome
Salvador Dali,Spanish,1935,Surrealism,69040.jpg,Paranoiac Critical Solitude
Salvador Dali,Spanish,1978,Surrealism,53696.jpg,Allegory of Spring
Salvador Dali,Spanish,1937,Surrealism,27699.jpg,The Metamorphosis of Narcissus
Salvador Dali,Spanish,1955,Surrealism,60828.jpg,The Sacrament of the Last Supper
Salvador Dali,Spanish,1952,Surrealism,20739.jpg,Eucharistic Still Life
Salvador Dali,Spanish,1955,Surrealism,27785.jpg,Dali Combat
Salvador Dali,Spanish,1932,Surrealism,50682.jpg,The Invisible Man
Salvador Dali,Spanish,1937,Surrealism,61591.jpg,Swans Reflecting Elephants
Salvador Dali,Spanish,1926,Expressionism,54028.jpg,Figure on the Rocks
Salvador Dali,Spanish,1931,Surrealism,56109.jpg,The Old Age of William Tell
Salvador Dali,Spanish,0,Surrealism,6946.jpg,The Three Ages
Salvador Dali,Spanish,1936,Surrealism,82961.jpg,The Man with the Head of Blue Hortensias
Salvador Dali,Spanish,1929,Surrealism,9287.jpg,Illumined Pleasures
Salvador Dali,Spanish,1931,Surrealism,9640.jpg,"Remorse, or Sphinx Embedded in the Sand"
Salvador Dali,Spanish,1934,Surrealism,8110.jpg,The Ghost of Vermeer van Delft which Can Be Used as a Table
Salvador Dali,Spanish,1938,Surrealism,71361.jpg,The Enigma of Hitler
Salvador Dali,Spanish,1963,Symbolism,100057.jpg,Desoxyribonucleic Acid Arabs
Salvador Dali,Spanish,1938,Surrealism,53368.jpg,"Drawing For ""Bacchanale"": Ludwig II Of Bavaria"
Salvador Dali,Spanish,1960,Surrealism,29802.jpg,Hyperxiological Sky
Salvador Dali,Spanish,1936,Surrealism,42063.jpg,Night and Day Clothes of the Body
Salvador Dali,Spanish,0,Surrealism,12176.jpg,Ordinary French Loaf with Two Fried Eggs
Salvador Dali,Spanish,1974,Surrealism,99120.jpg,To Meli
Salvador Dali,Spanish,1938,Surrealism,13603.jpg,Palladio's Corridor of Dramatic Surprise
Salvador Dali,Spanish,1932,Surrealism,9057.jpg,Anthropomorphic Bread
Salvador Dali,Spanish,1952,Surrealism,50785.jpg,Transparent Horse
Salvador Dali,Spanish,1981,Surrealism,47381.jpg,The Towers
Salvador Dali,Spanish,1960,Surrealism,47399.jpg,San Salvador and Antonio Gaudi Fighting for the Crown of the Virgin
Salvador Dali,Spanish,1980,Surrealism,91623.jpg,Athens Is Burning! The School of Athens and the Fire in the Borgo
Salvador Dali,Spanish,1928,Surrealism,91770.jpg,Symbiotic Woman-Animal
Salvador Dali,Spanish,1951,Surrealism,35184.jpg,Christ of St. John of the Cross
Salvador Dali,Spanish,1968,Post-Impressionism,19651.jpg,The Patio of Port Lligat
Salvador Dali,Spanish,1933,Surrealism,37207.jpg,Portrait of Gala with Two Lamb Chops Balanced on Her Shoulder
Salvador Dali,Spanish,1926,Cubism,62767.jpg,Cubist Figure
Salvador Dali,Spanish,1929,Surrealism,6845.jpg,"The Enigma of My Desire or My Mother, My Mother, My Mother"
Salvador Dali,Spanish,1929,Surrealism,58865.jpg,The Great Masturbator
Salvador Dali,Spanish,1928,Surrealism,50755.jpg,The Ram (The Spectral Cow)
Salvador Dali,Spanish,1950,Surrealism,102567.jpg,Dali at the Age of Six When He Thought He Was a Girl Lifting the Skin of the Water to See the Dog Sleeping in the Shade of the Sea
Salvador Dali,Spanish,1934,Surrealism,14958.jpg,"Cardinal, Cardinal"
Salvador Dali,Spanish,1933,Surrealism,39588.jpg,The Phantom Wagon
Salvador Dali,Spanish,1931,Surrealism,35989.jpg,The Persistence of Memory
Salvador Dali,Spanish,1931,Surrealism,34316.jpg,Woman Sleeping in a Landscape
Salvador Dali,Spanish,1934,Surrealism,92753.jpg,Figure and Drapery in a Landscape
Salvador Dali,Spanish,1963,Surrealism,31701.jpg,Hercules Lifts the Skin of the Sea and Stops Venus for an Instant from Waking Love
Salvador Dali,Spanish,1938,Surrealism,16340.jpg,Apparition of Face and Fruit Dish on a Beach
Salvador Dali,Spanish,1945,Surrealism,77699.jpg,Don Quixote and the Windmills
Salvador Dali,Spanish,1950,Surrealism,97768.jpg,Christ in Perspective
Salvador Dali,Spanish,1959,Surrealism,83680.jpg,Port Lligat at Sunset
Salvador Dali,Spanish,1976,Surrealism,13566.jpg,Soft Monster (Monstruo blando adormercido)
Salvador Dali,Spanish,1982,Surrealism,98566.jpg,Figure Inspired by the Adam of the Ceiling of the Sistine Chapel
Salvador Dali,Spanish,1983,Surrealism,9763.jpg,The Swallow's Tail
Salvador Dali,Spanish,1940,Surrealism,45611.jpg,Spider Of The Evening
Salvador Dali,Spanish,0,Surrealism,43053.jpg,Hannibal crossing the Aps
Salvador Dali,Spanish,1945,Surrealism,84562.jpg,Three Apparitions of the Visage of Gala
Salvador Dali,Spanish,1938,Surrealism,95588.jpg,The Transparent Simulacrum of the Feigned Image
Salvador Dali,Spanish,1938,Surrealism,74408.jpg,The Endless Enigma
Salvador Dali,Spanish,1932,Surrealism,41690.jpg,Diurnal Fantasies
Salvador Dali,Spanish,1931,Surrealism,48730.jpg,Partial Hallucination: Six Apparitions of Lenin on a Piano
Salvador Dali,Spanish,1945,Surrealism,21598.jpg,Portrait of Frau. Isabel Styler-Tas
Salvador Dali,Spanish,0,Surrealism,45989.jpg,Melancholy Atomic
Salvador Dali,Spanish,1938,Surrealism,26469.jpg,Impression of Africa
Salvador Dali,Spanish,1935,Surrealism,41417.jpg,Mediumnistic-Paranoiac Image
Salvador Dali,Spanish,1933,Surrealism,71742.jpg,Necrophiliac Fountain Flowing from a Grand Piano
Salvador Dali,Spanish,1926,Surrealism,58446.jpg,"Study for ""Honey is Sweeter than Blood"""
Salvador Dali,Spanish,1956,Surrealism,81044.jpg,St. Helena of Port Lligat
Salvador Dali,Spanish,1934,Surrealism,20632.jpg,Atavism at Twilight
Salvador Dali,Spanish,1963,Surrealism,68213.jpg,Galacidalacidesoxyribonucleicacid
Salvador Dali,Spanish,0,Surrealism,13012.jpg,Three Sphinxes of Bikini
Salvador Dali,Spanish,0,Surrealism,2596.jpg,Three Women with Heads of Flowers Finding the Skin of A
Salvador Dali,Spanish,1939,Surrealism,16279.jpg,Shirley Temple
Salvador Dali,Spanish,1954,Surrealism,83139.jpg,Rhinocerotic Figure of Phidias' Illisos
Salvador Dali,Spanish,1932,Surrealism,44222.jpg,Memory of the Child-Woman
Salvador Dali,Spanish,0,Surrealism,48319.jpg,The Mountains of Cape Creus on the March
Salvador Dali,Spanish,1983,Surrealism,101261.jpg,Topological Contortion of a Female Figure Becoming a Violoncello
Salvador Dali,Spanish,1940,Surrealism,103088.jpg,Two Pieces of Bread Expressing the Sentiment of Love
Salvador Dali,Spanish,1947,Surrealism,97610.jpg,Feather Equilibrium (Interatomic Balance of a Swans Feather)
Salvador Dali,Spanish,1945,Surrealism,49782.jpg,Fountain of Milk Spreading Itself Uselessly on Three Shoes
Salvador Dali,Spanish,1936,Surrealism,50844.jpg,"Suburbs of a Paranoiac Critical Town, Afternoon on the Outskirts of European History"
Salvador Dali,Spanish,1938,Surrealism,12771.jpg,Mountain Lake
Salvador Dali,Spanish,1938,Surrealism,74477.jpg,The Sublime Moment
Salvador Dali,Spanish,1983,Surrealism,97595.jpg,Bed and Two Bedside Tables Ferociously Attacking a Cello (Final Stage)
Salvador Dali,Spanish,1982,Surrealism,77782.jpg,Ole
Salvador Dali,Spanish,1941,Surrealism,91750.jpg,Invisible Bust of Voltaire
Salvador Dali,Spanish,1932,Surrealism,72476.jpg,Agnostic Symbol
Salvador Dali,Spanish,1974,Surrealism,3945.jpg,Equestrian Portrait of Carmen Bordiu-Franco
Salvador Dali,Spanish,0,Surrealism,15585.jpg,The Disintegration of the Persistence of Memory
Salvador Dali,Spanish,1939,Surrealism,91505.jpg,Philosopher Illuminated by the Light of the Moon and the Setting Sun
Salvador Dali,Spanish,1928,Surrealism,74345.jpg,Female Bather
Salvador Dali,Spanish,0,Surrealism,35719.jpg,Portrait of Juan de Pareja Repairing a String of His Mandolin
Salvador Dali,Spanish,1948,Surrealism,62181.jpg,The Elephants (Large)
Salvador Dali,Spanish,1930,Surrealism,73172.jpg,"Invisible  Sleeping Woman, Horse, Lion"
Salvador Dali,Spanish,1932,Surrealism,86278.jpg,The Birth of Liquid Desires
Salvador Dali,Spanish,1954,Surrealism,26748.jpg,Two Adolescents
Salvador Dali,Spanish,1939,Surrealism,49218.jpg,Mad Tristan
Salvador Dali,Spanish,1954,Surrealism,76999.jpg,Equestrian Fantasy Portrait of Lady Dunn
Salvador Dali,Spanish,1941,Surrealism,90185.jpg,The Face of War
Salvador Dali,Spanish,1938,Surrealism,7977.jpg,Debris of an Automobile Giving Birth to a Blind Horse Biting a Telephone
Salvador Dali,Spanish,1941,Surrealism,45973.jpg,Honey is Sweeter than Blood
Salvador Dali,Spanish,1973,Surrealism,89976.jpg,The Way to Pubol
Salvador Dali,Spanish,1956,Post-Impressionism,74180.jpg,Noon (Barracks of Port Lligat)
Salvador Dali,Spanish,1975,Surrealism,76730.jpg,The Chair
Salvador Dali,Spanish,1982,Surrealism,7501.jpg,The Three Glorious Enigmas of Gala(second version)
Salvador Dali,Spanish,1943,Surrealism,47163.jpg,Geopolitical Child Watching the Birth of the New Man
Salvador Dali,Spanish,1936,Surrealism,50556.jpg,Apparition of the Town of Delft
Salvador Dali,Spanish,0,Surrealism,30450.jpg,Female Nude
Salvador Dali,Spanish,1935,Surrealism,101097.jpg,Puzzle of Autumn
Salvador Dali,Spanish,1978,Surrealism,63237.jpg,The Harmony of the Spheres
Salvador Dali,Spanish,1963,Surrealism,48277.jpg,Portrait of My Dead Brother
Salvador Dali,Spanish,1971,Surrealism,27008.jpg,Ceiling of the Hall of Gala's Chateau at Pubol
Salvador Dali,Spanish,1982,Surrealism,15341.jpg,Pieta
Salvador Dali,Spanish,1978,Surrealism,14821.jpg,Gala's Christ
Salvador Dali,Spanish,1937,Surrealism,60781.jpg,Perspectives
Salvador Dali,Spanish,1974,Surrealism,30408.jpg,Battle in the Clouds
Salvador Dali,Spanish,1982,Surrealism,48247.jpg,Warrior
Salvador Dali,Spanish,1925,Neoclassicism,29460.jpg,Venus with Cupids
Salvador Dali,Spanish,1978,Surrealism,101034.jpg,Cybernetic Odalisuqe-Homage to Bela Julesz
Salvador Dali,Spanish,1931,Surrealism,88319.jpg,The Dream
Salvador Dali,Spanish,1973,Surrealism,60407.jpg,Dali from the Back Painting Gala from the Back Eternalized by Six Virtual Corneas Provisionally Reflected in Six Real Mirrors
Salvador Dali,Spanish,1957,Surrealism,83617.jpg,Swallow
Salvador Dali,Spanish,1977,Surrealism,82136.jpg,Dali Lifting the Skin of the Mediterranean Sea to Show Gala the Birth of Venus
Salvador Dali,Spanish,1942,Surrealism,23577.jpg,Juliet's Tomb
Salvador Dali,Spanish,1936,Surrealism,71931.jpg,Autumnal Cannibalism
Salvador Dali,Spanish,1960,Surrealism,45796.jpg,A Propos of the 'Treatise on Cubic Form' by Juan de Herrera
Salvador Dali,Spanish,1965,Surrealism,16248.jpg,Portrait of Gala (Gala Against the Light)
Salvador Dali,Spanish,1960,Surrealism,39903.jpg,Chair with the Wings of a Vulture
Salvador Dali,Spanish,1960,Expressionism,52378.jpg,The Servant of the Disciples at Emmaus
Salvador Dali,Spanish,1955,Surrealism,19059.jpg,The Paranoiac-Critical Study of Vermeer's Lacemaker
Salvador Dali,Spanish,1958,Surrealism,90581.jpg,The Sistine Madonna
Salvador Dali,Spanish,1962,Symbolism,44236.jpg,Arab
Salvador Dali,Spanish,1939,Surrealism,48887.jpg,Bulgarian Child Eating a Rat
Salvador Dali,Spanish,1936,Surrealism,99264.jpg,Soft Construction with Boiled Beans: Premonition of Civil War
Salvador Dali,Spanish,1945,Surrealism,81036.jpg,"My Wife, Nude, Contemplating Her Own Flesh Becoming Stairs, Three Vertebrae of a Column, Sky and Architecture"
Salvador Dali,Spanish,1934,Surrealism,35199.jpg,Enigmatic Elements in the Landscape
Salvador Dali,Spanish,1936,Surrealism,53511.jpg,The Sign of Anguish
Salvador Dali,Spanish,1934,Surrealism,91231.jpg,The Tower
Salvador Dali,Spanish,1934,Surrealism,85077.jpg,Surrealist Poster
Salvador Dali,Spanish,1928,Surrealism,84250.jpg,Unsatisfied Desires
Salvador Dali,Spanish,1932,Surrealism,23172.jpg,Surrealist Object Gauge of Instantaneous Memory
Salvador Dali,Spanish,1935,Surrealism,60179.jpg,The Angelus of Gala
Salvador Dali,Spanish,1955,Surrealism,100500.jpg,Portrait of Laurence Olivier in the Role of Richard III
Salvador Dali,Spanish,1934,Surrealism,86607.jpg,Atavistic Vestiges After the Rain
Salvador Dali,Spanish,1932,Surrealism,68009.jpg,Eggs on Plate without the Flat
Salvador Dali,Spanish,1934,Surrealism,10336.jpg,Javanese Mannequin
Salvador Dali,Spanish,0,Surrealism,82812.jpg,Reclining girl in sheep
Salvador Dali,Spanish,1982,Surrealism,26698.jpg,The Infanta Margarita of Velazquez Appearing in the Silhouette of Horsemen in the Courtyard of the Escorial
Salvador Dali,Spanish,1931,Surrealism,2825.jpg,Shades of Night Descending
Salvador Dali,Spanish,1981,Surrealism,78429.jpg,Hermes
Salvador Dali,Spanish,1941,Surrealism,7643.jpg,Soft Self-Portrait with Fried Bacon
Salvador Dali,Spanish,1947,Surrealism,3258.jpg,Portrait of Picasso
Salvador Dali,Spanish,1933,Surrealism,24618.jpg,The Architectonic Angelus of Millet
